bpuic;y_Coord_Est;x_Coord_Nord
8503892;689139;232574
8589544;724083;205992
8575883;691048;140637
8509857;734662;175429
8573572;691005;231747
8593455;682759;224880
8531466;690977;151473
8592578;690950;285596
8573088;690949;192350
8502865;690949;221800
8587531;690946;209746
8503661;690937;235879
8592531;690937;285068
8592516;690931;284430
8592580;690926;285889
8575462;723991;104892
8518303;701900;169155
8503109;701823;232902
8504060;555082;152887
8505242;701815;149488
8501426;554967;137329
8589150;579896;184097
8576998;604430;202082
8587201;744669;269958
8582406;771712;204319
8518322;701753;169723
8503335;700552;247866
8504236;555489;207282
8575151;727242;114324
8592543;690923;286075
8506017;700715;264725
8504209;555119;202010
8505175;700706;170512
8505491;700677;115787
8509405;755199;224132
8504141;556546;176136
8590611;690900;247382
8573449;690899;282600
8577601;690889;217070
8592545;690882;284205
8590902;690875;251753
8574726;756181;151400
8588218;756170;250840
8581601;756157;205850
8574559;756128;204298
8509455;756121;204118
8590095;596621;196675
8588028;690801;236160
8575498;690792;119340
8592565;690773;284528
8573467;690772;285825
8505668;690764;190716
8592573;690750;283306
8590606;690747;247469
8592547;690746;285435
8575490;690744;117346
8573567;690743;227682
8507798;628488;171633
8587241;579893;177786
8579398;579845;115840
8503714;690739;216280
8575499;690740;119671
8577373;690726;193916
8573682;690724;267500
8505094;690724;209108
8595520;690669;232282
8573573;690669;232339
8592575;690662;286179
8593515;690657;191276
8592558;690656;283456
8590905;690655;251987
8573353;723009;280898
8506002;700091;260476
8506037;700117;263520
8593514;690649;190900
8591825;690648;246280
8573583;690632;230326
8575489;690630;118216
8577573;690609;221700
8530416;690606;190547
8503689;679199;238700
8503694;679749;240600
8530418;690602;194282
8590497;690600;233702
8592582;690600;284334
8573089;690589;193120
8575697;690584;153124
8573114;690573;194195
8504219;557322;203328
8503108;699492;232491
8503296;699117;223197
8504237;557146;210837
8503302;699037;249082
8505493;699044;115507
8507168;628128;168201
8503990;690547;231920
8592574;690536;283600
8592581;690510;285571
8592552;690507;284540
8577477;690505;211333
8508773;600358;215550
8504133;558067;185134
8506021;698926;267787
8590906;690491;251496
8592532;690449;283896
8590612;690448;247513
8590499;690447;233826
8503958;690424;282850
8595515;690422;215120
8577372;690415;194794
8530857;690386;220526
8573582;690384;230698
8591900;690382;195826
8592546;690381;284258
8588733;690379;209732
8577369;690367;196714
8576608;615494;181276
8575491;690367;117628
8577603;690359;215380
8592579;690346;286004
8590605;690336;247438
8592561;690335;284656
8592554;690330;283771
8508476;690307;195377
8588317;690299;254925
8504282;579836;183308
8589158;579800;185020
8530417;690287;190229
8590549;690286;250020
8576148;690274;263834
8501203;558282;143634
8591543;690270;129250
8506150;690260;283433
8588318;690254;253467
8591901;690249;196520
8590604;690248;247764
8592525;690237;284922
8502759;690314;224725
8573736;690236;283465
8575885;690180;140787
8572703;637377;236795
8577424;690174;209363
8590610;690172;247106
8590646;690169;238887
8572367;627261;235492
8579113;634625;170425
8583023;722704;116677
8588928;627260;198996
8583837;579786;111026
8587291;690048;193265
8588118;690043;210954
8581073;690042;283514
8531467;689905;150763
8573683;689899;267450
8588116;689898;211277
8592553;689896;284536
8590654;689892;234060
8573581;689879;231192
8505085;689877;204128
8590752;689876;247094
8575886;689872;141037
8590507;689870;253004
8592567;689857;285006
8591826;689851;245819
8595658;626935;266683
8507750;626935;171684
8500385;626910;239113
8572680;638205;239334
8577596;689819;220830
8588316;689814;255200
8505485;689801;131077
8592557;689797;285292
8587393;579778;197566
8557001;698623;220244
8504122;558413;178773
8582503;579763;115617
8576401;579761;222242
8583774;683536;260774
8576161;689788;255432
8588006;689786;237997
8576159;689766;255364
8590642;689763;239088
8530636;689761;218828
8588124;689749;192960
8530437;689738;152120
8573566;689736;228387
8590558;689732;250853
8575689;689733;153599
8592527;689723;283970
8576160;689717;255434
8592560;689710;284844
8503897;689682;228949
8577505;689664;204017
8592537;689652;284544
8572249;626591;266796
8505484;689642;130187
8578904;689625;130551
8587981;689616;237453
8573441;689599;283225
8589147;579749;184734
8589270;579745;184584
8575502;689562;120271
8590553;689560;251194
8576226;689510;243132
8500178;558729;221444
8515176;697793;262193
8590540;689500;252471
8590548;689497;250667
8575696;689495;153244
8590662;689489;232009
8591760;689479;213780
8588885;689472;285464
8587996;689464;238022
8588117;689462;211506
8590503;689451;255546
8592540;689446;284861
8588003;689428;237657
8592533;689428;285321
8590586;689421;250196
8578207;606043;261464
8505494;697576;114807
8589884;626298;240229
8576636;626295;181842
8507620;602513;141848
8578468;758628;250599
8588886;689405;284437
8573456;689400;283463
8590656;689378;234272
8575888;689371;129788
8557038;689349;264480
8590545;689300;252166
8582061;689292;193039
8530436;689284;153183
8588032;689278;237490
8577572;689269;221180
8590657;689266;234012
8590538;689265;251923
8574093;762164;259703
8517279;689256;283236
8590751;689244;246585
8590547;689227;249236
8588884;689223;284410
8588001;689217;237983
8593250;689217;232669
8592519;689213;283171
8590575;689202;250414
8502369;638502;238412
8502353;638149;234475
8503399;697426;224974
8572705;635372;236277
8595512;633874;239580
8575774;722940;78601
8591570;708554;114947
8590589;689184;250234
8577571;689169;221065
8575690;689168;153277
8587993;689167;238232
8573458;689156;283958
8576938;625979;229107
8590594;689148;251055
8576225;689147;243475
8576158;689138;255594
8590542;689121;252081
8590653;689108;234396
8573460;689105;284917
8579403;579732;116636
8570676;579722;104471
8593921;559594;143040
8575122;722283;116621
8506373;745638;250827
8506148;697104;282682
8504466;580371;208934
8580471;559581;170766
8590643;689102;238010
8595129;689094;253753
8572720;636900;236929
8580819;629771;235046
8588115;689079;211578
8587982;689077;237084
8588314;689074;252842
8590570;689059;249392
8582102;689056;281986
8591832;689054;246430
8557037;689053;264543
8573684;689049;266975
8590591;689049;250430
8588009;689040;238426
8595944;689034;165552
8590543;689021;253512
8503479;689018;283140
8595081;689006;253136
8506898;688999;260250
8590593;688996;249902
8587992;688993;238018
8590568;688992;250750
8573461;688992;285311
8595128;688872;253724
8503863;688869;231807
8592509;688866;281643
8579930;688865;284640
8588011;688830;237424
8592548;688826;284218
8595929;688821;287615
8587532;688814;211415
8503752;688808;230131
8587998;688807;237872
8590567;688792;249660
8589212;688776;173454
8595723;688770;237541
8595075;688767;252489
8592588;688766;284070
8592499;688759;281990
8582994;721984;117454
8515484;696977;262169
8506371;745546;252963
8503867;688756;231218
8595930;688699;287636
8500250;637740;160346
8595080;688697;253128
8573434;688674;276925
8592503;688671;281872
8594477;688663;165465
8594473;688635;165314
8594475;688633;165517
8592583;688631;283641
8590652;688625;234403
8592511;688602;283311
8503660;688599;237615
8592507;688596;281664
8595073;688586;252798
8588010;688584;238301
8579928;688582;284616
8578376;688581;281780
8509307;764524;146024
8573703;688549;270075
8587431;688550;172200
8573870;721874;224425
8503969;688548;285958
8503899;688548;233350
8503480;688547;281976
8594474;688547;165717
8590658;688540;234643
8591766;579578;184510
8595077;688522;253302
8594439;759782;191036
8587968;688502;240326
8592512;688501;282611
8575493;688500;117738
8573140;688500;165750
8592570;688489;284242
8592502;688487;282305
8590592;688483;249935
8573455;688299;280250
8595941;688266;165372
8590885;688260;251846
8576215;688244;242674
8595074;688244;253406
8575494;688242;117698
8588315;688225;255739
8588205;688225;240147
8590582;688216;250582
8594471;688205;165495
8503968;688199;286250
8575890;688177;129165
8502295;688119;221370
8573910;579570;116713
8590659;688103;234904
8594557;624057;96615
8571129;624046;129236
8506755;688099;270075
8574730;760302;148099
8591899;688050;169200
8588984;688034;234091
8590890;688027;251688
8589086;595700;158600
8579752;595700;245230
8573094;688014;194475
8573561;688013;231634
8590900;688012;252183
8530649;688009;281480
8575154;721832;116661
8587969;688003;240110
8578236;610914;256526
8500014;610901;268898
8572332;610900;237700
8581359;586449;148802
8530033;582168;145117
8588067;610858;263999
8589192;610852;214563
8501294;582166;114888
8588485;610842;268089
8574909;752537;174039
8576214;687961;242532
8575891;687961;129031
8591028;687956;244582
8589138;579530;184270
8590588;687951;250054
8592508;687945;281981
8573687;687899;268075
8591029;687896;245070
8588363;623712;196418
8573098;687801;196795
8594261;687793;250686
8592325;611180;270306
8519194;696342;282355
8503095;681861;241531
8506032;696353;260973
8506358;746448;254460
8581674;687786;232136
8590894;687771;251783
8590579;687765;250875
8588985;687759;234401
8573474;687757;290717
8577912;687755;234901
8575874;687725;135026
8589948;687724;291100
8503672;687712;235252
8596113;687704;250447
8573763;696556;212358
8590660;687703;235055
8592384;579446;183756
8500880;579443;240042
8583091;806637;127093
8582635;699707;221366
8506768;687699;277775
8503898;687699;233998
8590635;687696;248873
8502294;687639;221370
8581535;687620;269967
8515178;695584;258392
8574731;761236;147374
8581493;761214;260627
8582822;761210;177068
8574178;761205;243577
8582834;761159;178118
8587976;687617;240285
8591023;687615;244643
8590566;687612;250121
8594188;687610;252283
8576222;687597;241195
8590896;687581;253188
8590763;681649;257191
8595141;631122;218076
8592504;687568;281664
8587973;687568;240079
8591024;687531;244993
8578519;721313;253347
8590892;687521;252769
8591763;687519;212440
8572034;579426;246356
8530651;687499;277000
8573689;687489;269724
8590895;687485;251928
8595726;687469;221790
8594186;687407;252272
8575496;687394;117563
8590510;687362;251040
8592505;687355;281554
8587971;687342;239980
8590669;687337;242309
8519561;612673;265367
8519507;684597;247813
8587974;687322;239743
8580433;687318;256216
8587651;687316;251576
8574192;739574;246900
8575692;687294;152849
8576220;687292;241186
8591762;687219;212260
8594182;687210;235311
8575497;687196;117177
8587966;687171;239852
8594187;687163;252247
8587965;687160;240077
8573554;687158;234841
8590888;687144;252534
8573144;687144;154423
8573226;687124;261600
8506889;687099;261950
8503754;687088;233514
8580749;687080;120831
8573553;687066;235144
8579192;687045;235326
8576218;687030;241032
8576211;687029;241836
8508474;686956;198866
8588737;686940;256648
8577567;686924;229060
8506854;721057;269039
8590655;686922;234773
8580437;686906;256280
8579189;686893;235997
8589109;686845;235469
8573224;686832;263051
8590700;686830;255456
8501484;564317;129760
8502361;635907;240200
8588738;686816;256740
8588743;686787;252712
8590650;686732;235181
8575875;686725;135626
8502286;686719;221370
8575693;686717;152700
8573143;686673;154513
8590698;686662;255640
8576216;686629;241580
8580434;686612;256351
8503682;686602;240383
8588744;686548;252415
8577568;686539;228780
8578823;720609;257075
8578516;720609;251960
8578824;720599;257400
8575157;720598;116587
8575625;720582;81635
8503673;686500;237044
8573223;686499;263940
8573099;686496;196304
8576187;686496;244238
8576209;686477;241975
8576208;686451;242343
8590705;686432;241452
8576152;686400;256422
8579968;686397;258273
8590693;686392;255871
8595727;686309;220670
8588228;762560;245640
8574565;762536;205599
8580810;762520;201648
8576207;686307;242668
8573232;686302;257556
8579186;686289;237130
8575892;686276;128873
8508882;634689;230783
8590665;686245;234956
8588365;622075;196877
8576206;686242;242948
8595330;686199;232605
8573234;686187;257165
8590697;686182;255657
8578822;720574;256900
8578340;613872;266911
8530612;681427;161040
8582203;770916;204764
8577311;720351;116511
8595609;696966;261851
8502995;686179;228750
8590699;686171;256178
8590734;686150;236839
8505865;686137;152526
8503657;686131;241530
8573705;685999;270000
8588740;685991;255523
8593427;685984;228345
8575916;720509;90752
8505496;693500;113359
8580432;685968;255415
8573142;685961;160654
8596105;685955;283708
8590744;685950;254115
8576185;685949;243944
8573219;685949;264975
8509859;763465;188140
8578373;685915;283491
8576204;685889;243468
8590632;685884;253059
8590696;685883;256225
8583365;685675;168729
8573464;685639;287705
8583576;621771;237891
8582255;621769;237489
8587765;621751;93915
8580536;685634;253957
8590830;685619;238285
8590814;685590;238028
8504465;580146;210811
8506382;751520;247416
8590812;685573;237803
8573220;685551;265068
8505780;685545;196105
8596108;685539;283800
8590823;685456;238292
8500751;579414;234727
8503674;685421;239037
8590818;685420;238509
8573213;685383;255503
8575895;685384;128786
8575877;685375;136400
8590714;693362;243733
8506378;752020;247513
8518271;692876;253042
8579753;595740;245480
8503655;685314;243705
8575896;685303;129077
8576201;685199;244508
8595162;720100;80541
8573166;685191;238431
8573706;685189;270675
8587654;685169;254358
8573167;685153;238836
8575894;685137;128407
8588245;685134;228705
8577564;685119;229740
8577536;685119;223190
8591297;685087;252379
8502284;684679;224320
8503675;684669;240481
8502971;684649;229520
8557041;684642;266036
8503791;684613;238100
8591196;684808;247554
8590621;684404;253634
8590828;684397;239090
8505866;684370;151820
8573102;684358;196308
8590783;684316;240911
8505241;692770;152520
8591272;683217;252055
8531276;765139;186014
8594252;683211;242286
8591292;682655;249624
8579544;620687;126230
8577755;579399;162651
8577744;579395;177697
8594364;694694;289860
8587356;579360;184067
8592386;579346;183635
8501989;629629;115276
8581572;692799;231400
8576749;620997;174998
8577561;682059;226920
8593452;681899;223620
8588731;681899;223080
8503771;681898;263053
8587374;681889;227660
8575955;681699;267100
8590469;681690;240979
8588729;681684;223860
8505618;719839;88361
8580197;681671;177471
8587708;681669;224950
8577554;681559;217050
8595340;681549;217480
8591160;681557;252037
8593443;681339;225440
8502852;679859;225860
8573262;679852;260808
8505666;679835;205279
8575949;679830;268222
8530773;679820;205203
